1.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0025744813349722583,6.706030009615117e-5,-0.12980082302104626,0.1385759446085813,-2.7878562536430946
3.0,-0.004347711265047329,0.0039855230469659116,-0.28594943080894913,0.309322899918029,-3.408678199474109
4.0,-0.017431031291638425,0.02086747033772631,-0.44192885292229134,0.5061163740902407,-4.019759927245533
5.0,-0.03680674679413152,0.04559876600715648,-0.6251330207861782,0.7049113825890944,-4.429994808408621
6.0,-0.06366224990412139,0.08136499110594082,-0.8530994699753524,0.8926681003748688,-4.6691339731371375
7.0,-0.10757694025148441,0.12503546656522438,-1.0369219178619424,1.0503053477743256,-4.80247788509823
8.0,-0.16195284564860915,0.17992305707135933,-1.2104853778131766,1.159563755429261,-4.863726380695911
9.0,-0.2242870041300115,0.24167866923023365,-1.3528303875046097,1.210713461414961,-4.896060325748246
10.0,-0.2897687949871439,0.29806917374438596,-1.4235117007569569,1.1977563060616552,-4.911911569853763
11.0,-0.3573111461855533,0.3574969766161943,-1.5134937813869505,1.1305974252139084,-4.9150778391818974
12.0,-0.4313584228862164,0.41100121997898476,-1.5798719399167165,1.008217143185889,-4.915045284685636
13.0,-0.5100139271218342,0.464098826478681,-1.6297643778724797,0.8455822530337441,-4.908143719427375
14.0,-0.5907513383556096,0.5063723521021628,-1.6808893286640372,0.6502381947430058,-4.895806302248486
15.0,-0.6770390171877154,0.5385917106594792,-1.675303205561936,0.43030238135981996,-4.880708365852469
16.0,-0.7600426364541305,0.5612466392568404,-1.6868426310982423,0.19633213049630785,-4.854608324179786
17.0,-0.8430336003480903,0.5734858903124858,-1.7170441040196855,-0.054500829342127445,-4.826618622698989
18.0,-0.9324747107385948,0.5702224247956896,-1.7534360055298812,-0.3088829705510852,-4.80110536551183
19.0,-1.0150226906556952,0.5561659208010485,-1.7458334319924436,-0.5585114279763707,-4.7875048291875
20.0,-1.103572440907299,0.5267416794269736,-1.7400152807130091,-0.808762486561455,-4.77995928136622
21.0,-1.1923623817356428,0.4872701001317996,-1.7520542702440078,-1.046338901598047,-4.781945269936311
22.0,-1.2780948064204876,0.43314578413844723,-1.7770243126695702,-1.2676081947912616,-4.791219631137707
23.0,-1.366835529223936,0.3715811767520774,-1.8003242470626677,-1.458254628484133,-4.805720184540151
24.0,-1.4577270340519717,0.29882560135925956,-1.8020501125191373,-1.6055665174269322,-4.819592915688574
25.0,-1.5461736727898017,0.21758376949555752,-1.8281412594015347,-1.6902278847442103,-4.829935736973731
26.0,-1.6367714273027218,0.13668359811748132,-1.8935137199085579,-1.693396902196865,-4.840096466922747
27.0,-1.7343267638180024,0.051499316758930984,-2.024247660354287,-1.6060408416648253,-4.848576664742035
28.0,-1.8366907959298797,-0.031312043327859446,-2.189590785233572,-1.4172618319127845,-4.858496015500741
29.0,-1.9457625247200754,-0.10357579109338388,-2.47167653432581,-1.1357772484542448,-4.867744089049786
30.0,-2.074035806935432,-0.16395509385960338,-2.7484717892940234,-0.7834952945596436,-4.885246615586374
31.0,-2.2076754558537144,-0.2033081207575541,-3.0483098117603125,-0.3846176478529877,-4.899582817406581
32.0,-2.3592323457095965,-0.22156331202020368,-3.3498854173353556,0.04231460190200111,-4.914512255698245
33.0,-2.527358408801381,-0.2219785104446328,-3.723171943676919,0.47542297211107926,-4.931642846385687
34.0,-2.713970648802992,-0.1988831799792708,-4.037087667093383,0.9228686544553402,-4.950682177039558
35.0,-2.915712340264823,-0.1530420262776156,-4.362775685906939,1.3522009486453777,-4.9627369635401735
36.0,-3.1337971922622643,-0.08831348723019625,-4.710092638273084,1.753335364690435,-4.9705178404865995
37.0,-3.3727632509090477,0.0008274582074962959,-5.017768771878107,2.100949782693256,-4.976048077598284
38.0,-3.622829225380159,0.10767100538117548,-5.248376629537705,2.349766626080549,-4.9794539254399695
39.0,-3.8857133966618465,0.22784508570863002,-5.365884506162134,2.465786473946108,-4.981107145482161
40.0,-4.152951638497072,0.35179004967209515,-5.40237736350489,2.4243709342180035,-4.981241724344207
41.0,-4.422117389139067,0.47246270986602595,-5.393783843912275,2.244781758735192,-4.980189166837872
42.0,-4.691879530276903,0.5827751360782475,-5.373564715250626,1.9753869189078703,-4.978006545629386
43.0,-4.963118920121736,0.6773846867424329,-5.27064086438021,1.6527788148125786,-4.975125537142004
44.0,-5.22738893435783,0.7588868013272576,-5.235514101129057,1.3055106974799697,-4.970760678783517
45.0,-5.485511531526662,0.8219481705178316,-5.1904006840476535,0.9443076316095151,-4.966525612290543
46.0,-5.743356604981032,0.8681328249351262,-5.19669770846088,0.5758413604056364,-4.962816271769791
47.0,-6.001052292035013,0.8958783661162993,-5.201373809460779,0.19752660037819006,-4.959813666372479
48.0,-6.263820853682179,0.9021411065917838,-5.220035756497618,-0.18578569894827457,-4.957017943606838
49.0,-6.524892647565982,0.8946070003789285,-5.2169240314766405,-0.564233088575837,-4.954806147441233
50.0,-6.785504780891962,0.8688063033542456,-5.211885379060976,-0.9460151282830783,-4.954323528717212
51.0,-7.049717664116288,0.8251690629298359,-5.186059332807203,-1.3270801857298098,-4.955284091307117
