1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0010210030078554775,-0.0019275242755080956,0.09342987510438656,-0.21853770420073992,2.6125000395088485,0.07259860640839569
3.0,0.006582142883751729,-0.013368740661647834,0.34210720200537525,-0.7670539401338,3.731034117179008,-0.7521644759730025
4.0,0.02811703913847758,-0.04759261301679267,0.6571437606111956,-1.461172246484092,3.903339019383698,-1.3958729020801095
5.0,0.061306100232698814,-0.11962947810617096,0.9832810392490773,-2.175599560123504,3.9102280248589123,-1.6428485357826388
6.0,0.11250378457511283,-0.22691567244728061,1.2174123918339241,-2.707033016093184,3.9109379751795035,-1.7252876787804627
7.0,0.17555725247853562,-0.36243102681890804,1.383034127923945,-2.9245132145437087,3.9110860247983,-1.7529304974359419
8.0,0.24450249923681505,-0.5113615052329248,1.373938939024022,-2.869969722810246,3.9111260199022233,-1.7617395906078512
9.0,0.31177912449488754,-0.6540966114955956,1.2527420632766875,-2.5737156300328716,3.911122980761528,-1.7608772241247772
10.0,0.37475342526919775,-0.7784738737167962,1.1480598804827205,-2.1309958997355714,3.9110826741492133,-1.7516023506755078
11.0,0.43461405520538265,-0.8817822348721834,1.003921275130354,-1.6760851347071366,3.9109969657432218,-1.7338425518981528
12.0,0.4856763400305903,-0.969427037585745,0.8622100411372424,-1.2814539080172533,3.910828098032918,-1.7045415474411802
13.0,0.5290553713595146,-1.030095528372258,0.673304859874866,-0.8067060442466393,3.9105290668054855,-1.663964920038117
14.0,0.5625107110622952,-1.0686814982348862,0.4889769525600443,-0.3272992545162922,3.9096298770341673,-1.5821628441607212
15.0,0.5851804750288422,-1.0863271748004655,0.3007002722526619,0.14121608733432459,3.906827921008455,-1.4424972716122715
16.0,0.6014353804594554,-1.0803777906167427,0.05338459434975029,0.6344732248821062,3.8991585760693352,-1.2489493671150753
17.0,0.602227861792663,-1.0471172735311898,-0.23730145346269638,1.1629835550444703,3.8780680719056453,-0.9745344621751014
18.0,0.5898578072040627,-0.990910057614345,-0.49728228462093155,1.715510241888557,3.793039521127836,-0.34539140694064924
19.0,0.5659795147810023,-0.9057346962400806,-0.9006905103168563,2.545216429100168,2.4720299573377793,0.9595705253289064
20.0,0.5240886345719984,-0.7785569249474179,-1.4709285514421337,3.771013056336718,-3.007029111356536,1.623194901259167
21.0,0.4512087162390589,-0.5884666170526734,-2.205964893845484,5.302329321750196,-3.6926966566885127,1.805148279034795
22.0,0.3461135977458949,-0.3246949961899555,-3.125995871916141,7.192065277623176,-3.8094406510594303,1.8798187461545885
23.0,0.19162969081400802,0.03758512276865091,-4.0704209876270765,9.214729964572435,-3.8438865145252135,1.9131715431676315
24.0,-0.010461890746154442,0.4990179505054533,-4.350752670417,9.656108125517523,-3.854729022095919,1.9286978305767661
25.0,-0.2308626669686515,0.9822640035659821,-3.509492280503461,7.460379073662859,-3.8612100593431866,1.935494189250349
26.0,-0.4059257542294269,1.3535786853677867,-2.877698782442585,5.703909481198869,-3.870909564019934,1.937622416477248
27.0,-0.5485374666245726,1.6381986117405873,-2.5278393441506757,4.574968266587124,-3.8754788416831865,1.935228231650786
28.0,-0.6768099537589212,1.865032818966,-2.3030387793875344,3.726405731813797,-3.8741990156735104,1.9298032912580283
29.0,-0.790442362404196,2.0506463565758137,-2.1555979580334594,2.984493590434906,-3.8707317499256595,1.9233704110204037
30.0,-0.8993941190259329,2.202788845699592,-2.0207439454267697,2.353438927892078,-3.8652327854230553,1.915668521084989
31.0,-1.0016497493047003,2.321403537599674,-1.934619771754141,1.7291312529611174,-3.8554585971033073,1.903989330948958
32.0,-1.096358838741905,2.4107988612690865,-1.7759493382093372,1.158851907969337,-3.8390989442945,1.8866948441320017
33.0,-1.183812579601376,2.4678648291842182,-1.5987262686583326,0.6418766630773799,-3.8054010816255546,1.8562716172992777
34.0,-1.2647285467198621,2.499938803552882,-1.3694276920394728,0.1443765075106143,-3.7119518707686625,1.7967155012981075
35.0,-1.3335427811759848,2.505755502121955,-1.069572788817597,-0.3697122641626768,-3.0650895686028545,1.6628111753292494
36.0,-1.3837503199149184,2.485721995788198,-0.4734700198219905,-0.9070937104644047,3.355715891478976,0.8012097076035797
37.0,-1.406100888041559,2.4388975867789,0.16571067650393792,-1.5567022575141547,3.9069216035584517,-1.3333173722127107
38.0,-1.3916460164141002,2.3566529591449723,0.7955128090532252,-2.1815774096414975,3.9105733548664032,-1.6553557853148873
39.0,-1.3488866387268552,2.243457710188719,1.4176675980406928,-2.873983046245222,3.910990149199279,-1.7309083005818724
40.0,-1.277091548579936,2.101456457324049,2.0167597082334576,-3.6557810504005857,3.9111283979479166,-1.7618997759285935
41.0,-1.1780587454991562,1.920539941708343,2.5952799720973796,-4.512684121082277,3.9111900487448326,-1.7771398970544021
42.0,-1.0497944766966125,1.6974346307526746,3.161917772583461,-5.629112402676229,3.91122304913439,-1.7855211527237098
43.0,-0.8891372789727915,1.4205119893695857,3.783320913692318,-7.035479586827436,3.911244834029724,-1.7911548434229236
44.0,-0.6976637138713409,1.063914635059931,4.628727458110298,-9.021082341737122,3.9112598596869157,-1.795145172956931
45.0,-0.46195341139368157,0.6092525513132746,5.937042519846483,-12.09500373816649,3.9112718693546746,-1.7982711329434327
46.0,-0.16456272133229663,0.0034976340265120806,7.940981647943355,-16.809313080074148,3.911281400635729,-1.8000480530166176
47.0,0.23444574381619226,-0.8401756723806735,8.232675033775985,-17.327099051012926,3.9112883016800093,-1.8006438245171723
48.0,0.6466123024540728,-1.705076095040932,5.025030051417253,-9.167573096495568,3.9112892573473483,-1.8010316089994352
49.0,0.8954016284468066,-2.1625347541835924,4.511057581662961,-7.092715269856009,3.9112755959597747,-1.8004250427584092
50.0,1.125007870633199,-2.5162890945184855,4.418988525784404,-5.769182538082588,3.911266540274328,-1.7988148876392376
51.0,1.3456527819733344,-2.8019753947906914,4.475446318397209,-4.7841140753049185,3.911259208168877,-1.7971197918928647
