1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0011470810552849404,-0.0009375685778429085,-0.20597275447071486,0.41005014131538775,-3.1037462937214833,0.4605797040149667
3.0,-0.009916007593112026,0.02025550679466107,-0.5145032468237651,1.088877799389508,-3.7736780273209423,1.1950369815026987
4.0,-0.037555172230688924,0.07549807733198692,-0.8566656078925027,1.8130383667806071,-3.9207404359660005,1.6842586903980254
5.0,-0.08125245962509949,0.16789474177131758,-1.1968354341617884,2.4402569156232996,-3.9313757830403415,1.8353875732475442
6.0,-0.1393973176379772,0.28876047422591083,-1.41072855365303,2.8447896631378047,-3.9328619684184916,1.880765886753794
7.0,-0.21043795173506943,0.4313794700249636,-1.458081168283018,2.9565947208274723,-3.933219695506509,1.8933036563169048
8.0,-0.283266196798686,0.5802838111374423,-1.4067166569293528,2.8253918204661934,-3.9333031079356755,1.8937685546877843
9.0,-0.35400562168172134,0.7197132313426647,-1.2841179997254046,2.4116348229052362,-3.933276492344208,1.8872464120592998
10.0,-0.41946047046466833,0.8440316268721255,-1.1651792964401175,1.9366914741479653,-3.933075021701855,1.8675940188816704
11.0,-0.47524152679183085,0.9378306186000733,-0.9845164343852746,1.471500791041896,-3.932669029968666,1.8244462133116732
12.0,-0.5229058794177219,1.0121380370556887,-0.7828255186363998,1.0223490806288398,-3.931741933766668,1.7263973264006869
13.0,-0.5612860179153802,1.0640856798664273,-0.6093943418005002,0.5446958369003276,-3.9295849773854252,1.4830958520773596
14.0,-0.5930531061799803,1.0918057636502223,-0.3582573602112999,0.005635050040948133,-3.9254009571757935,0.8561176282302961
15.0,-0.6097671051658479,1.092314122459413,-0.11383606667296031,-0.6743393340669854,-3.919973045344958,-0.35415451900656586
16.0,-0.6171821494514239,1.062447492015678,0.20107476899862997,-1.4340634092715596,-3.9201945455278606,-1.1874899614984906
17.0,-0.6095284044884134,0.9961068670585029,0.5367785663454183,-2.2264257940797396,-3.9258682213553184,-1.5601188222255682
18.0,-0.5804422093237227,0.8889311571048273,0.9711854035409754,-3.1053238164617056,-3.92976466758881,-1.7321905779684568
19.0,-0.5314845790794126,0.7290001540352411,1.4415409704956672,-4.1290488915942785,-3.9316825504803616,-1.8178933768960144
20.0,-0.4599949934550907,0.5220015662437483,2.0155645275021246,-5.28380714558383,-3.9325834436103695,-1.8660372839532777
21.0,-0.36164670398960325,0.25520863234160657,2.6274590332097287,-6.575778535635741,-3.933043189602207,-1.8940068428501178
22.0,-0.23303534566192308,-0.07501706136835536,3.0853005383305177,-7.58484698601356,-3.9332717213194686,-1.910647382581601
23.0,-0.07850090721810264,-0.453194010193347,2.94004125169517,-7.206573688722032,-3.933364623910056,-1.9172779430906473
24.0,0.06875558079352997,-0.8145655492134087,2.268658380766988,-5.521053923507393,-3.9333069378499954,-1.909508901584736
25.0,0.18316351752469925,-1.0883274953463187,1.7057740530496592,-4.071558238773167,-3.9328865032564404,-1.8659441934747867
26.0,0.2705571346099718,-1.2930391297503334,1.3068683007698618,-3.026687609435658,-3.9314911892588187,-1.7289627930350715
27.0,0.3363758504205025,-1.4444624949339302,0.9774449219386602,-2.140106691711951,-3.9278459141693634,-1.2622077207606284
28.0,0.388667339937387,-1.5472379823614175,0.6744883732999402,-1.2584223444539513,-3.9207393576023946,-0.07086637386789182
29.0,0.4220267000467671,-1.6119620017133083,0.34875016430090605,-0.4040858355386148,-3.9180986800193747,1.0984789076297097
30.0,0.43737931883967135,-1.6348108883068473,0.03371165366239408,0.44970460955561364,-3.923662719362458,1.5431957851263556
31.0,0.4393248311835782,-1.6112649935047676,-0.26295281104820445,1.3171158798224927,-3.9289509900456707,1.722457515306605
32.0,0.42567658149252463,-1.5454158385086851,-0.6349119704302707,2.223571390791606,-3.9318042315046102,1.8232541645218672
33.0,0.3963164391198295,-1.4331982132731682,-1.036830231568386,3.185136952763643,-3.9329851018400186,1.8769344052594612
34.0,0.3447213910944633,-1.2770872639867636,-1.5245436988200896,4.271583711767754,-3.933410227721466,1.8996818952632522
35.0,0.26719996038153104,-1.0650250468230238,-2.11882452972388,5.640084739913234,-3.933583808471592,1.9084110706232014
36.0,0.15792856409187367,-0.785193025796502,-2.9128233591821,7.378056085972587,-3.933670643242731,1.9094759561844326
37.0,0.010811563313804062,-0.4150688718602984,-3.9327606673188797,9.81971776334549,-3.933709731292626,1.906286275476432
38.0,-0.18880505807861653,0.07658363695888336,-5.17578799430086,12.734604856381281,-3.933723481067322,1.9008124312109593
39.0,-0.4495583411180822,0.7155497546224044,-4.958076549945102,12.278118159165084,-3.9337224266940396,1.8957113579655716
40.0,-0.7030136487946365,1.3315623737587057,-3.0677937408436615,8.101517415123238,-3.933728992045695,1.8955767998164863
41.0,-0.8518428902346578,1.73621672480364,-2.1205001228004434,6.262648443542781,-3.933755119362641,1.8985384690681422
42.0,-0.9561516908875075,2.0442878526369404,-1.4835508439210208,5.2053647228342665,-3.9337670434062755,1.8900788005153801
43.0,-1.0299517069683932,2.3026641852970844,-0.9754214937089226,4.468459461709122,-3.9337645327284494,1.8703919614010487
44.0,-1.078221763323701,2.528837067638659,-0.49766100336562674,3.898806515840118,-3.933744161495154,1.835116559367957
45.0,-1.106820920179753,2.719602827739472,-0.08814807215890806,3.3732783285821086,-3.9336886404179157,1.773085506033599
46.0,-1.1142191220794535,2.8856285144169687,0.30903385423472357,2.8799189046474702,-3.9336095220882554,1.6484546408654326
47.0,-1.0948014486963003,3.030928322562425,0.6733691513494573,2.4109300369513176,-3.9335228869708674,1.4122199069099577
48.0,-1.0617455083226202,3.1530474558285233,0.9058642361659814,1.9797967910956018,-3.9334676728127866,0.9904604321967184
49.0,-1.0173050340323249,3.2515954820288693,1.1362208437348804,1.5412677481093267,-3.933432889265236,0.40973453027660883
50.0,-0.9609191801322146,3.328944015594034,1.3585675518457747,1.1488782110190565,-3.9334086102975516,-0.3010271979226936
51.0,-0.8929353565429051,3.38727274025733,1.572438372353174,0.8138416638138267,-3.9333808172918188,-0.8349397805414954
