1.0,0.0,0.0,0.0
2.0,-0.00011394914263951525,0.10715570793850332,0.8516352701746926
3.0,0.005279688893045393,0.2581348510252707,0.8861196329113876
4.0,0.017697958211990553,0.3874100006191183,0.9115356522361622
5.0,0.03704290183607932,0.5326334036703103,0.9261983370621724
6.0,0.06392757743083437,0.6323090570651231,0.9378007633646426
7.0,0.09533196807244253,0.6817700644963383,0.9434739231519615
8.0,0.12927057307749523,0.7751763007129913,0.9455307741315241
9.0,0.16848599386620428,0.8624312364105872,0.9492557714950387
10.0,0.2114276478243982,0.8856917997806416,0.9520351481392165
11.0,0.25513853812890513,0.8457613273543407,0.9522931120357936
12.0,0.29743949902475797,0.7539009367522947,0.9502638089856816
13.0,0.3351082396720784,0.6472143325198543,0.9456019402310807
14.0,0.3670477052645357,0.5174132703366786,0.9387492986963704
15.0,0.39302049763339025,0.35217616995708234,0.9277182558906617
16.0,0.41020003141593586,0.20327868408663596,0.9053750026254023
17.0,0.42037621408809767,0.04377496925608245,0.8696973025404171
18.0,0.4224573019065706,-0.14917760644452713,0.7608937810965698
19.0,0.41477270105603525,-0.4492411761686629,0.07128882382128694
20.0,0.39226887310280517,-0.8175799145286894,-0.6417435746169182
21.0,0.35138708687457126,-1.2074633947283664,-0.8440473859773445
22.0,0.29123939046369396,-1.5975820153929061,-0.920572019833259
23.0,0.21116166475339018,-1.8955754274682683,-0.9529256167829345
24.0,0.11641256042561221,-2.2083426210294483,-0.965586832385792
25.0,0.006042101054815131,-2.4204522656870324,-0.9738320325362677
26.0,-0.11481212986000869,-2.5008470673461787,-0.9774433157409813
27.0,-0.2399692334046378,-2.553082953701379,-0.9781683280084761
28.0,-0.3674654088053139,-2.4806221520297127,-0.978314777271694
29.0,-0.49144706290872486,-2.3151175651343405,-0.9760972708328137
30.0,-0.606977881792315,-2.0879446602679113,-0.97056530633115
31.0,-0.711548358284239,-1.7518712612105718,-0.9589527300706268
32.0,-0.7991380453877606,-1.3917108054001104,-0.9258371346111816
33.0,-0.8682551661923115,-0.9755354885185025,-0.8281658493036409
34.0,-0.9172461285613572,-0.4620547581271336,-0.2901248108787547
35.0,-0.9406649501175476,0.2523688214359873,0.867346920568445
36.0,-0.9280818536334198,0.9625993736648091,0.9497880731676488
37.0,-0.8802937571093759,1.6875032371381378,0.9636846408719747
38.0,-0.7956912743701396,2.40629929603742,0.9676705761167808
39.0,-0.6749520516353663,3.0693403107883688,0.9683663946774967
40.0,-0.5214194087653546,3.655825331688539,0.9677423712565075
41.0,-0.33885964804591906,4.127280849781,0.9671909837970963
42.0,-0.13260361390102765,4.443418896940035,0.9665770040264153
43.0,0.08907321545258175,4.659846806136339,0.966090803459472
44.0,0.32183239701000665,4.670980901575645,0.9656947037354081
45.0,0.5558818072419145,4.52545964569563,0.965471683063281
46.0,0.7822730700614572,4.1843684451573555,0.965459765233709
47.0,0.9916231461661089,3.7453513338890687,0.9656516172405272
48.0,1.179440766043113,3.2259133232034016,0.9657987412703006
49.0,1.340985473320616,2.6436227805796606,0.9657945175657046
50.0,1.4733395509450633,2.0406219345682417,0.965686271815122
51.0,1.5752254108277584,1.40481423629585,0.9640833474041934
